initial_stop_percent,stop_increment,traders,traders vencedores,ganho Médio,perda médio,retorno
3,10,39,15,210.6,-142.8695652173913,-1.27
3,20,39,14,217.92857142857142,-138.33333333333334,-2.69
3,30,39,12,220.66666666666666,-128.26923076923077,-6.87
3,40,39,12,215.16666666666666,-113.73076923076923,-3.75
3,50,40,13,198.69230769230768,-115.11538461538461,-4.1000000000000005
3,60,40,12,204.66666666666666,-109.14814814814815,-4.91
3,70,40,12,204.66666666666666,-100.11111111111111,-2.4699999999999998
3,80,41,14,180.57142857142858,-106.23076923076923,-2.34
3,90,41,15,166.8,-104.76,-1.17
3,100,43,17,153.35294117647058,-100.65384615384616,-0.1
3,110,43,17,149.94117647058823,-101.38461538461539,-0.8699999999999999
3,120,43,19,130.52631578947367,-105.45833333333333,-0.51
3,130,43,19,132.94736842105263,-87.625,4.2299999999999995
3,140,43,18,127.16666666666667,-75.52,4.01
3,150,43,19,112.94736842105263,-74.58333333333333,3.56
3,160,43,17,114.47058823529412,-68.6923076923077,1.6
3,170,43,19,95.26315789473684,-64.58333333333333,2.6
3,180,43,18,93.94444444444444,-61.36,1.5699999999999998
3,190,43,20,93.05,-66.26086956521739,3.37
4,10,35,15,204.8,-171.78947368421052,-1.92
4,20,37,15,207.66666666666666,-157.42857142857142,-1.91
4,30,37,14,214.78571428571428,-151.04545454545453,-3.16
4,40,37,14,212.0,-142.04545454545453,-1.5699999999999998
4,50,38,12,211.5,-134.52,-8.25
4,60,38,13,195.30769230769232,-135.08333333333334,-7.03
4,70,38,15,170.8,-143.27272727272728,-5.8999999999999995
4,80,38,13,187.84615384615384,-117.83333333333333,-3.8600000000000003
4,90,38,14,178.71428571428572,-118.34782608695652,-2.1999999999999997
4,100,38,14,172.42857142857142,-112.91304347826087,-1.83
4,110,38,15,161.06666666666666,-115.22727272727273,-1.1900000000000002
4,120,39,17,146.05882352941177,-114.13636363636364,-0.27999999999999997
4,130,39,17,145.35294117647058,-112.81818181818181,-0.11
4,140,39,18,131.44444444444446,-111.0,0.35000000000000003
4,150,40,19,125.84210526315789,-110.42857142857143,0.72
4,160,40,19,127.21052631578948,-109.80952380952381,1.11
4,170,40,21,109.42857142857143,-93.57894736842105,5.2
4,180,40,20,93.05,-80.7,2.4699999999999998
4,190,40,19,69.42105263157895,-74.85714285714286,-2.53
5,10,31,15,186.33333333333334,-193.4,-1.06
5,20,32,14,195.92857142857142,-176.7058823529412,-2.6100000000000003
5,30,36,14,206.35714285714286,-167.23809523809524,-6.23
5,40,36,13,213.92307692307693,-157.27272727272728,-6.79
5,50,36,13,213.92307692307693,-147.0909090909091,-4.55
5,60,36,12,211.91666666666666,-136.2608695652174,-5.91
5,70,36,12,211.5,-131.7391304347826,-4.92
5,80,36,15,170.46666666666667,-151.7,-4.77
5,90,37,14,174.78571428571428,-142.22727272727272,-6.819999999999999
5,100,37,14,174.42857142857142,-142.22727272727272,-6.87
5,110,37,14,178.5,-137.5,-5.26
5,120,37,14,176.85714285714286,-135.54545454545453,-5.06
5,130,37,14,175.5,-115.63636363636364,-0.8699999999999999
5,140,37,17,145.35294117647058,-120.75,0.5599999999999999
5,150,37,17,146.88235294117646,-119.2,1.13
5,160,37,17,128.0,-116.8,-1.6
5,170,37,18,120.77777777777777,-124.36842105263158,-1.8900000000000001
5,180,38,19,120.84210526315789,-121.47368421052632,-0.12
5,190,38,19,120.36842105263158,-118.21052631578948,0.41000000000000003
6,10,30,16,184.0625,-216.76923076923077,1.27
6,20,30,15,186.33333333333334,-196.42857142857142,0.44999999999999996
6,30,31,14,195.92857142857142,-181.125,-1.55
6,40,34,13,212.76923076923077,-167.3,-5.800000000000001
6,50,35,13,213.92307692307693,-155.9047619047619,-4.93
6,60,35,13,213.92307692307693,-147.23809523809524,-3.11
6,70,35,12,211.91666666666666,-141.13636363636363,-5.62
6,80,35,11,218.63636363636363,-125.95652173913044,-4.92
6,90,35,14,181.85714285714286,-144.05,-3.35
6,100,35,15,172.0,-150.78947368421052,-2.85
6,110,35,14,174.78571428571428,-138.3,-3.19
6,120,35,15,166.8,-146.1578947368421,-2.75
6,130,36,14,178.5,-134.47619047619048,-3.25
6,140,36,15,170.4,-138.5,-2.1399999999999997
6,150,36,15,165.0,-133.66666666666666,-3.32
6,160,36,17,148.1764705882353,-140.68421052631578,-1.54
6,170,36,17,139.52941176470588,-125.21052631578948,-0.06999999999999999
6,180,36,16,135.5,-116.05,-1.53
6,190,36,18,126.05555555555556,-123.61111111111111,0.44
7,10,30,16,184.0625,-230.84615384615384,-0.5599999999999999
7,20,30,16,184.0625,-221.3846153846154,0.67
7,30,30,15,189.06666666666666,-210.92857142857142,-1.17
7,40,31,14,195.92857142857142,-179.75,-1.3299999999999998
7,50,32,13,206.0,-166.66666666666666,-3.2199999999999998
7,60,35,13,213.92307692307693,-159.61904761904762,-5.71
7,70,35,13,213.92307692307693,-149.95238095238096,-3.6799999999999997
7,80,35,12,211.91666666666666,-143.0909090909091,-6.05
7,90,35,13,190.23076923076923,-138.42857142857142,-4.34
7,100,35,12,201.08333333333334,-135.4090909090909,-5.66
7,110,35,15,170.8,-152.31578947368422,-3.32
7,120,35,15,172.0,-153.05263157894737,-3.2800000000000002
7,130,35,15,169.26666666666668,-151.0,-3.3000000000000003
7,140,35,15,166.6,-140.3684210526316,-1.68
7,150,35,14,178.5,-133.45,-1.7000000000000002
7,160,35,15,170.4,-137.94736842105263,-0.65
7,170,35,15,166.0,-128.6,-0.8200000000000001
7,180,36,16,157.0625,-132.6,-1.39
7,190,36,17,128.41176470588235,-140.31578947368422,-4.83
8,10,30,16,184.0625,-248.15384615384616,-2.81
8,20,30,16,184.0625,-246.15384615384616,-2.55
8,30,30,16,184.0625,-238.84615384615384,-1.6
8,40,30,15,189.06666666666666,-210.42857142857142,-1.0999999999999999
8,50,30,14,191.85714285714286,-195.53333333333333,-2.4699999999999998
8,60,32,13,206.0,-187.5,-6.97
8,70,34,12,221.5,-168.14285714285714,-8.73
8,80,35,13,207.69230769230768,-161.85714285714286,-6.99
8,90,35,12,207.58333333333334,-150.72727272727272,-8.25
8,100,35,13,190.23076923076923,-151.1904761904762,-7.02
8,110,35,12,201.08333333333334,-142.3181818181818,-7.180000000000001
8,120,35,14,172.85714285714286,-151.9,-6.18
8,130,35,15,172.0,-156.21052631578948,-3.88
8,140,35,15,174.8,-156.21052631578948,-3.46
8,150,35,15,167.26666666666668,-161.21052631578948,-5.54
8,160,35,15,166.6,-154.3684210526316,-4.34
8,170,35,14,180.21428571428572,-142.8,-3.3300000000000005
8,180,35,16,161.625,-146.78947368421052,-2.03
8,190,35,15,168.8,-137.8,-2.2399999999999998
9,10,29,15,186.13333333333333,-258.3076923076923,-5.66
9,20,30,16,184.0625,-266.0769230769231,-5.140000000000001
9,30,30,16,184.0625,-258.53846153846155,-4.16
9,40,30,16,184.0625,-250.0,-3.05
9,50,30,15,189.06666666666666,-232.57142857142858,-4.2
9,60,30,15,189.06666666666666,-213.5,-1.53
9,70,32,13,206.0,-180.0,-5.62
9,80,33,13,206.0,-176.52631578947367,-6.76
9,90,34,12,214.75,-180.42857142857142,-12.120000000000001
9,100,35,12,207.58333333333334,-155.86363636363637,-9.379999999999999
9,110,35,13,190.23076923076923,-162.04761904761904,-9.3
9,120,35,12,201.08333333333334,-148.6818181818182,-8.58
9,130,35,12,201.0,-150.5,-8.99
9,140,35,15,172.0,-167.8421052631579,-6.09
9,150,35,15,172.0,-164.8421052631579,-5.52
9,160,35,16,166.1875,-173.66666666666666,-4.67
9,170,35,15,165.93333333333334,-167.05263157894737,-6.8500000000000005
9,180,35,15,169.73333333333332,-158.1578947368421,-4.590000000000001
9,190,35,14,180.21428571428572,-150.35,-4.84
10,10,28,15,186.13333333333333,-294.75,-7.449999999999999
10,20,28,15,186.13333333333333,-311.0,-9.4
10,30,30,16,186.1875,-268.0769230769231,-5.06
10,40,30,16,186.1875,-266.53846153846155,-4.859999999999999
10,50,30,15,191.33333333333334,-251.42857142857142,-6.5
10,60,30,15,189.06666666666666,-240.21428571428572,-5.27
10,70,30,15,189.06666666666666,-221.0,-2.58
10,80,32,13,206.0,-184.33333333333334,-6.4
10,90,32,13,206.0,-176.33333333333334,-4.96
10,100,33,13,192.07692307692307,-171.68421052631578,-7.6499999999999995
10,110,34,11,214.45454545454547,-169.95454545454547,-13.8
10,120,35,13,190.23076923076923,-164.14285714285714,-9.74
10,130,35,12,204.0,-149.5,-8.41
10,140,35,12,201.08333333333334,-150.04545454545453,-8.88
10,150,35,15,161.86666666666667,-169.89473684210526,-8.0
10,160,35,15,172.0,-167.8421052631579,-6.09
10,170,35,16,167.0,-174.44444444444446,-4.68
10,180,35,15,167.26666666666668,-165.47368421052633,-6.35
10,190,35,15,171.8,-169.31578947368422,-6.4
11,10,26,13,192.84615384615384,-291.8333333333333,-9.950000000000001
11,20,27,14,186.71428571428572,-307.9166666666667,-10.81
11,30,28,15,186.13333333333333,-320.0833333333333,-10.489999999999998
11,40,29,16,186.1875,-311.8333333333333,-7.630000000000001
11,50,30,16,186.1875,-274.2307692307692,-5.86
11,60,30,15,191.33333333333334,-258.57142857142856,-7.5
11,70,30,15,191.33333333333334,-243.14285714285714,-5.34
11,80,30,14,197.28571428571428,-214.2,-4.51
11,90,32,13,208.6153846153846,-192.05555555555554,-7.449999999999999
11,100,32,13,208.6153846153846,-178.11111111111111,-4.9399999999999995
11,110,33,13,190.84615384615384,-177.10526315789474,-8.84
11,120,33,11,214.45454545454547,-159.1904761904762,-9.84
11,130,33,12,199.08333333333334,-164.45,-9.0
11,140,34,12,204.0,-161.38095238095238,-9.41
11,150,34,12,201.08333333333334,-149.95238095238096,-7.359999999999999
11,160,34,14,174.42857142857142,-165.10526315789474,-6.950000000000001
11,170,34,15,163.33333333333334,-169.77777777777777,-6.0600000000000005
11,180,34,16,167.0,-178.1764705882353,-3.5700000000000003
11,190,35,16,166.25,-174.44444444444446,-4.8
12,10,25,12,198.25,-289.4166666666667,-10.94
12,20,26,13,192.84615384615384,-291.8333333333333,-9.950000000000001
12,30,27,14,186.71428571428572,-312.75,-11.39
12,40,27,14,186.71428571428572,-304.9166666666667,-10.45
12,50,28,15,186.73333333333332,-318.8333333333333,-10.25
12,60,28,15,186.73333333333332,-315.0,-9.790000000000001
12,70,30,15,191.33333333333334,-257.5,-7.35
12,80,30,15,191.33333333333334,-251.35714285714286,-6.49
12,90,30,14,197.28571428571428,-222.26666666666668,-5.72
12,100,32,13,208.6153846153846,-200.55555555555554,-8.98
12,110,32,13,208.6153846153846,-195.05555555555554,-7.99
12,120,32,13,193.46153846153845,-191.94444444444446,-9.4
12,130,32,12,202.66666666666666,-173.6315789473684,-8.67
12,140,33,13,187.46153846153845,-178.47368421052633,-9.54
12,150,33,12,197.0,-169.95,-10.35
12,160,34,12,201.08333333333334,-154.52380952380952,-8.32
12,170,34,13,186.07692307692307,-174.75,-10.76
12,180,34,15,163.06666666666666,-178.61111111111111,-7.6899999999999995
12,190,34,15,164.6,-174.16666666666666,-6.660000000000001
13,10,24,11,206.36363636363637,-299.9166666666667,-13.29
13,20,26,13,192.84615384615384,-314.3333333333333,-12.65
13,30,26,13,190.46153846153845,-298.75,-11.09
13,40,27,14,186.71428571428572,-321.0833333333333,-12.389999999999999
13,50,27,14,186.71428571428572,-319.0,-12.139999999999999
13,60,28,15,187.53333333333333,-307.0,-8.709999999999999
13,70,28,15,186.73333333333332,-312.9166666666667,-9.54
13,80,28,14,192.28571428571428,-293.84615384615387,-11.28
13,90,28,14,192.28571428571428,-294.9230769230769,-11.42
13,100,29,14,191.78571428571428,-220.92857142857142,-4.08
13,110,31,13,208.6153846153846,-194.76470588235293,-5.99
13,120,31,13,208.6153846153846,-191.8235294117647,-5.489999999999999
13,130,31,13,193.46153846153845,-196.94117647058823,-8.33
13,140,31,12,202.66666666666666,-180.0,-8.08
13,150,31,13,187.46153846153845,-180.94117647058823,-6.39
13,160,31,12,199.83333333333334,-175.94444444444446,-7.6899999999999995
13,170,31,11,211.27272727272728,-158.10526315789474,-6.800000000000001
13,180,32,12,203.83333333333334,-158.57894736842104,-5.67
13,190,33,14,175.71428571428572,-182.11111111111111,-8.18
14,10,24,11,206.36363636363637,-281.9166666666667,-11.129999999999999
14,20,24,11,206.36363636363637,-303.75,-13.750000000000002
14,30,26,13,192.84615384615384,-315.1666666666667,-12.75
14,40,26,13,190.46153846153845,-319.4166666666667,-13.569999999999999
14,50,27,14,186.71428571428572,-317.75,-11.99
14,60,27,14,186.71428571428572,-315.5,-11.72
14,70,27,14,186.71428571428572,-306.4166666666667,-10.63
14,80,28,14,192.28571428571428,-291.61538461538464,-10.99
14,90,28,14,192.28571428571428,-293.9230769230769,-11.29
14,100,28,13,198.76923076923077,-267.7142857142857,-11.64
14,110,28,12,196.75,-242.6,-12.78
14,120,30,12,211.16666666666666,-198.1764705882353,-8.35
14,130,31,13,208.6153846153846,-193.23529411764707,-5.7299999999999995
14,140,31,13,193.46153846153845,-182.0,-5.79
14,150,31,12,202.66666666666666,-179.38888888888889,-7.969999999999999
14,160,31,13,187.46153846153845,-182.11764705882354,-6.59
14,170,31,12,203.08333333333334,-177.27777777777777,-7.539999999999999
14,180,31,12,197.66666666666666,-173.5,-7.51
14,190,32,12,203.91666666666666,-160.78947368421052,-6.08
15,10,24,12,198.25,-290.27272727272725,-8.14
15,20,24,11,206.36363636363637,-299.0833333333333,-13.19
15,30,25,12,199.83333333333334,-314.5833333333333,-13.77
15,40,26,13,192.84615384615384,-315.25,-12.76
15,50,26,13,190.46153846153845,-330.9166666666667,-14.95
15,60,27,14,186.71428571428572,-321.6666666666667,-12.46
15,70,27,14,186.71428571428572,-314.25,-11.57
15,80,27,14,186.71428571428572,-306.4166666666667,-10.63
15,90,28,14,192.28571428571428,-295.2307692307692,-11.459999999999999
15,100,28,14,192.28571428571428,-294.2307692307692,-11.33
15,110,28,13,198.76923076923077,-266.64285714285717,-11.49
15,120,28,12,197.16666666666666,-254.93333333333334,-14.580000000000002
15,130,30,12,211.16666666666666,-221.64705882352942,-12.34
15,140,30,12,204.41666666666666,-196.8235294117647,-8.93
15,150,30,12,187.16666666666666,-190.2941176470588,-9.89
15,160,30,11,201.63636363636363,-182.61111111111111,-10.69
15,170,31,12,199.83333333333334,-176.55555555555554,-7.8
15,180,31,12,203.08333333333334,-178.77777777777777,-7.8100000000000005
15,190,31,12,197.66666666666666,-178.0,-8.32
16,10,24,12,198.25,-321.72727272727275,-11.600000000000001
16,20,24,12,198.25,-293.0,-8.44
16,30,24,12,198.25,-310.54545454545456,-10.37
16,40,25,12,199.83333333333334,-316.5,-14.000000000000002
16,50,26,13,192.84615384615384,-317.0833333333333,-12.98
16,60,26,13,190.46153846153845,-330.5833333333333,-14.91
16,70,26,13,190.46153846153845,-326.5833333333333,-14.430000000000001
16,80,27,14,186.71428571428572,-316.75,-11.87
16,90,27,14,186.71428571428572,-308.9166666666667,-10.93
16,100,28,14,192.28571428571428,-297.53846153846155,-11.76
16,110,28,14,192.28571428571428,-293.61538461538464,-11.25
16,120,28,13,192.84615384615384,-268.7857142857143,-12.559999999999999
16,130,28,12,197.16666666666666,-254.93333333333334,-14.580000000000002
16,140,30,12,211.16666666666666,-216.58823529411765,-11.48
16,150,30,12,204.41666666666666,-219.94117647058823,-12.86
16,160,30,12,187.16666666666666,-208.35294117647058,-12.959999999999999
16,170,30,11,201.63636363636363,-183.72222222222223,-10.89
16,180,30,11,201.8181818181818,-182.77777777777777,-10.7
16,190,30,11,205.36363636363637,-175.5,-9.0
17,10,24,12,198.25,-325.27272727272725,-11.99
17,20,24,12,198.25,-312.27272727272725,-10.56
17,30,24,12,198.25,-292.6363636363636,-8.4
17,40,25,13,192.84615384615384,-315.1818181818182,-9.6
17,50,25,12,199.83333333333334,-313.0,-13.58
17,60,25,12,199.83333333333334,-315.5833333333333,-13.889999999999999
17,70,26,13,190.46153846153845,-329.6666666666667,-14.799999999999999
17,80,26,13,190.46153846153845,-326.5833333333333,-14.430000000000001
17,90,27,14,186.71428571428572,-312.4166666666667,-11.35
17,100,27,14,186.71428571428572,-304.1666666666667,-10.36
17,110,28,14,192.28571428571428,-299.53846153846155,-12.02
17,120,28,13,198.76923076923077,-275.42857142857144,-12.72
17,130,28,13,192.84615384615384,-271.42857142857144,-12.93
17,140,28,12,191.58333333333334,-254.2,-15.14
17,150,30,12,211.16666666666666,-220.35294117647058,-12.120000000000001
17,160,30,12,196.08333333333334,-222.52941176470588,-14.299999999999999
17,170,30,12,186.41666666666666,-221.35294117647058,-15.260000000000002
17,180,30,11,201.63636363636363,-194.66666666666666,-12.86
17,190,30,11,201.8181818181818,-179.44444444444446,-10.100000000000001
18,10,23,11,206.45454545454547,-332.3636363636364,-13.850000000000001
18,20,23,11,206.45454545454547,-333.45454545454544,-13.969999999999999
18,30,24,12,198.25,-314.3636363636364,-10.79
18,40,24,12,198.25,-292.6363636363636,-8.4
18,50,25,13,192.84615384615384,-315.1818181818182,-9.6
18,60,25,12,199.83333333333334,-324.3333333333333,-14.940000000000001
18,70,25,12,199.83333333333334,-313.6666666666667,-13.66
18,80,26,13,190.46153846153845,-326.1666666666667,-14.38
18,90,26,13,190.46153846153845,-326.5833333333333,-14.430000000000001
18,100,27,14,186.71428571428572,-312.4166666666667,-11.35
18,110,27,13,192.69230769230768,-299.0769230769231,-13.83
18,120,28,14,192.28571428571428,-299.15384615384613,-11.97
18,130,28,13,198.76923076923077,-274.42857142857144,-12.58
18,140,28,13,193.15384615384616,-268.5,-12.479999999999999
18,150,28,12,191.58333333333334,-257.3333333333333,-15.61
18,160,30,12,211.16666666666666,-219.58823529411765,-11.99
18,170,30,12,196.08333333333334,-216.76470588235293,-13.320000000000002
18,180,30,12,186.41666666666666,-217.52941176470588,-14.610000000000001
18,190,30,11,201.63636363636363,-194.66666666666666,-12.86
19,10,22,10,218.0,-273.3636363636364,-8.27
19,20,23,11,206.45454545454547,-318.72727272727275,-12.35
19,30,23,11,206.45454545454547,-328.8181818181818,-13.459999999999999
19,40,23,11,206.45454545454547,-319.3636363636364,-12.42
19,50,24,12,199.91666666666666,-322.8181818181818,-11.52
19,60,25,13,192.84615384615384,-310.6363636363636,-9.1
19,70,25,12,199.83333333333334,-324.4166666666667,-14.95
19,80,25,12,199.83333333333334,-313.1666666666667,-13.600000000000001
19,90,26,13,190.46153846153845,-326.1666666666667,-14.38
19,100,26,13,190.46153846153845,-322.6666666666667,-13.96
19,110,27,14,186.71428571428572,-318.9166666666667,-12.13
19,120,27,13,192.69230769230768,-301.38461538461536,-14.13
19,130,27,13,191.76923076923077,-293.2307692307692,-13.19
19,140,28,13,192.84615384615384,-274.07142857142856,-13.3
19,150,28,13,193.53846153846155,-268.7857142857143,-12.47
19,160,28,12,191.58333333333334,-256.3333333333333,-15.459999999999999
19,170,30,12,211.16666666666666,-223.88235294117646,-12.72
19,180,30,12,196.08333333333334,-217.0,-13.36
19,190,30,12,188.0,-217.52941176470588,-14.42
